gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
SAA1|6288_calculated,14.634,51.4717,11,p,
TTC38|55020_calculated,14.6309,23.121,22,q,
ATP6V1H|51606_calculated,14.6265,15.531,8,q,
STON1-GTF2A1L|286749_calculated,14.6265,1.9492,2,p,
HDAC3|8841_calculated,14.6243,17.3335,5,q,31.1-
C1GALT1C1|29071_calculated,14.6214,19.5752,X,q,
SELL|6402_calculated,14.6206,6.7292,1,q,23-
PNP|4860_calculated,14.6195,29.3069,14,q,
KIF3B|9371_calculated,14.6158,17.4333,20,q,
THOC6|79228_calculated,14.6124,21.6277,16,p,
C12orf44|60673_calculated,14.6098,22.817,,,
ZBTB8OS|339487_calculated,14.605,17.5656,1,p,
TM4SF4|7104_calculated,14.6047,24.6261,3,q,
AP3B1|8546_calculated,14.5958,16.1863,5,q,
PREP|5550_calculated,14.5957,23.4129,6,q,
BTG3|10950_calculated,14.5957,19.0489,21,q,
INMT|11185_calculated,14.5956,2.33,7,p,
EPS8L2|64787_calculated,14.5927,28.0868,11,p,
ASPH|444_calculated,14.5927,19.6335,8,q,
ERAP1|51752_calculated,14.5882,13.9718,5,q,
RANGRF|29098_calculated,14.5839,15.0736,17,p,
SRPK1|6732_calculated,14.5796,23.27,6,p,
SLC7A1|6541_calculated,14.5774,23.9923,13,q,
SNX33|257364_calculated,14.5773,12.5251,15,q,
ACADS|35_calculated,14.5751,22.7293,12,q,
GLTPD1|80772_calculated,14.5656,25.0089,,,
TNFRSF6B|8771_calculated,14.5639,33.038,20,q,
TNPO1|3842_calculated,14.5624,14.2796,5,q,
AP3M1|26985_calculated,14.5559,14.6397,10,q,22.1-
SPPL3|121665_calculated,14.5532,14.8539,12,q,
TCEA1|6917_calculated,14.5468,18.1486,8,q,
HMGCS1|3157_calculated,14.546,26.5836,5,p,14-
PHLDA1|22822_calculated,14.5366,22.9014,12,q,
DCAF12|25853_calculated,14.5357,22.3233,9,p,
CUEDC1|404093_calculated,14.5312,10.4072,17,q,
USP14|9097_calculated,14.5298,17.9522,18,p,
EPB41L1|2036_calculated,14.5293,16.4509,20,q,11.2-
KHNYN|23351_calculated,14.5284,15.3873,14,q,
DDX41|51428_calculated,14.5278,21.0513,5,q,
AK026101|?_calculated,14.5271,13.4356,,,
RING1|6015_calculated,14.5253,14.9361,6,p,
ZFPM1|161882_calculated,14.5238,23.5401,16,q,
ATP13A1|57130_calculated,14.5139,21.6824,19,p,
SIPA1L3|23094_calculated,14.5055,19.9113,19,q,
IARS|3376_calculated,14.4998,20.0174,9,q,
EXOSC10|5394_calculated,14.4966,18.1368,1,p,
TMCO3|55002_calculated,14.4954,16.8609,13,q,
MED11|400569_calculated,14.4948,18.1647,17,p,
RBM15B|29890_calculated,14.4942,15.7834,3,p,
TOP2A|7153_calculated,14.4915,40.0634,17,q,21-
ARHGAP5|394_calculated,14.4887,12.2319,14,q,
ACOT9|23597_calculated,14.4877,12.8503,X,p,
STC1|6781_calculated,14.4803,10.3102,8,p,22-
NAMPT|10135_calculated,14.4758,18.0551,7,q,
C1orf54|79630_calculated,14.4747,8.2143,1,q,
ACVR1|90_calculated,14.4713,11.6838,2,q,23-
TMEM14A|28978_calculated,14.4659,22.3955,6,p,
CBFB|865_calculated,14.4635,19.9186,16,q,
KLHDC5|57542_calculated,14.4564,5.9565,,,
MINOS1|440574_calculated,14.4534,15.2584,1,p,
VPS11|55823_calculated,14.4518,12.8102,11,q,
SLC35B1|10237_calculated,14.4509,27.3993,17,q,
SPOCK2|9806_calculated,14.4448,9.1115,10,q,
MEST|4232_calculated,14.4423,22.6676,7,q,
UBE4B|10277_calculated,14.4343,11.4909,1,p,
FAR1|84188_calculated,14.4276,18.063,11,p,
PRR12|57479_calculated,14.4233,13.4506,19,q,
CLEC11A|6320_calculated,14.416,9.498,19,q,
CENPV|201161_calculated,14.4156,28.0468,17,p,
C8orf82|414919_calculated,14.4156,22.4889,8,q,
METRN|79006_calculated,14.4138,18.793,16,p,
SDCBP2|27111_calculated,14.4129,31.8827,20,p,
TYK2|7297_calculated,14.409,16.4941,19,p,
MED28|80306_calculated,14.4089,15.3457,4,p,
STARD3NL|83930_calculated,14.406,14.4784,7,p,14-
GOT1|2805_calculated,14.4037,27.3165,10,q,24.1-
CUL4B|8450_calculated,14.3985,12.5175,X,q,
C19orf48|84798_calculated,14.3945,32.841,19,q,
CEBPA|1050_calculated,14.3935,25.2041,19,q,
SMARCA5|8467_calculated,14.3931,13.7594,4,q,31.1-
PKP2|5318_calculated,14.3918,23.5124,12,p,
SH3PXD2A|9644_calculated,14.3888,8.7766,10,q,
MECOM|2122_calculated,14.3837,14.6093,3,q,
ERN2|10595_calculated,14.3811,19.6342,16,p,
MGC87895|?_calculated,14.3701,13.0696,,,
IWS1|55677_calculated,14.3681,16.4932,2,q,
GTF2F2|2963_calculated,14.3633,17.0425,13,q,
MAP4K4|9448_calculated,14.3521,13.9031,2,q,11.2-
KLF16|83855_calculated,14.3422,23.2878,19,p,
PCDH7|5099_calculated,14.3401,5.0055,4,p,
ITLN1|55600_calculated,14.3372,43.2877,1,q,
DCAF6|55827_calculated,14.3366,12.4726,1,q,
COMP|1311_calculated,14.3347,13.1017,19,p,
FZR1|51343_calculated,14.3303,17.3946,19,p,
WBP1|23559_calculated,14.33,16.0662,2,p,
TLE3|7090_calculated,14.329,14.1203,15,q,
NRSN2|80023_calculated,14.3257,11.5987,20,p,
SERTAD1|29950_calculated,14.3209,17.0582,19,q,13.1-
ACADM|34_calculated,14.3145,13.7443,1,p,
ALG8|79053_calculated,14.3143,22.2089,11,q,
ENY2|56943_calculated,14.3111,15.688,8,q,
ARFGAP1|55738_calculated,14.3099,19.5824,20,q,
KAT2A|2648_calculated,14.3071,22.9819,17,q,12-
CDK5RAP3|80279_calculated,14.3049,20.1199,17,q,
AP2A2|161_calculated,14.3037,13.9017,11,p,
DMWD|1762_calculated,14.3016,11.2091,19,q,
C20orf11|54994_calculated,14.298,20.1027,,,
MRPL9|65005_calculated,14.297,20.6367,1,q,
PCGF2|7703_calculated,14.2965,19.3046,17,q,
TNPO3|23534_calculated,14.2961,16.8845,7,q,
LPIN2|9663_calculated,14.2926,17.5971,18,p,
CYTH1|9267_calculated,14.2897,13.1684,17,q,
CYB561|1534_calculated,14.2871,29.1732,17,q,
ERBB2IP|55914_calculated,14.2865,12.0729,5,p,
RNF185|91445_calculated,14.2725,13.1024,22,q,
TSEN15|116461_calculated,14.2722,16.2963,1,q,
ARRDC1|92714_calculated,14.2695,23.8922,9,q,
MCCC2|64087_calculated,14.2695,22.9875,5,q,12-
ITGBL1|9358_calculated,14.2674,5.2307,13,q,
RPA2|6118_calculated,14.2644,17.8184,1,p,
LZTS2|84445_calculated,14.2629,10.1636,10,q,
CBX4|8535_calculated,14.2553,22.159,17,q,
RASSF7|8045_calculated,14.2529,31.249,11,p,
FZD7|8324_calculated,14.2528,7.8527,2,q,
ERCC1|2067_calculated,14.2456,15.4762,19,q,
MYBL2|4605_calculated,14.2429,42.7122,20,q,
LEPROTL1|23484_calculated,14.2407,17.4072,8,p,
DCAF11|80344_calculated,14.24,18.0489,14,q,
PAFAH1B3|5050_calculated,14.2372,32.4395,19,q,
PFDN4|5203_calculated,14.2309,18.4766,20,q,
EDNRA|1909_calculated,14.2159,4.2492,4,q,
OLA1|29789_calculated,14.2146,21.6646,2,q,
FZD1|8321_calculated,14.2137,8.3929,7,q,
ADSS|159_calculated,14.2033,18.1324,1,q,
BRI3BP|140707_calculated,14.2014,29.0271,12,q,
TRAPPC4|51399_calculated,14.1974,19.0174,11,q,
FAM222B|55731_calculated,14.1877,15.0171,17,q,
ELF4|2000_calculated,14.1727,19.9498,X,q,
HYAL2|8692_calculated,14.1714,13.7356,3,p,
TMEM9|252839_calculated,14.1673,19.6128,1,q,
STEAP1|26872_calculated,14.1668,17.3057,7,q,
RNF145|153830_calculated,14.1634,15.2519,5,q,
NCK1|4690_calculated,14.1617,13.8726,3,q,
ORMDL3|94103_calculated,14.1529,21.4182,17,q,
RAB3D|9545_calculated,14.1489,15.7344,19,p,
RHOD|29984_calculated,14.1461,30.8538,11,q,
SNRPN|6638|1of4_calculated,14.1458,6.3467,15,q,
BOD1|91272_calculated,14.142,14.2129,5,q,
OGFR|11054_calculated,14.1417,18.8984,20,q,
ZFAND1|79752_calculated,14.1401,17.1776,8,q,
FUT2|2524_calculated,14.1392,28.3579,19,q,
USP34|9736_calculated,14.1366,10.0993,2,p,16.1-
ACY1|95_calculated,14.1258,30.5408,3,p,
DGCR6L|85359_calculated,14.1226,15.9171,22,q,
SST|6750_calculated,14.1211,60.1828,3,q,
GBP3|2635_calculated,14.1171,22.7222,1,p,
TXNRD1|7296_calculated,14.1106,20.4001,12,q,23-
SVIP|258010_calculated,14.1087,19.5093,11,p,
MRPS18A|55168_calculated,14.0972,21.8201,6,p,
SBDSP1|155370_calculated,14.0952,10.5184,7,q,
MED13L|23389_calculated,14.0912,9.4943,12,q,
USP39|10713_calculated,14.0909,19.4951,2,p,
TXLNA|200081_calculated,14.0905,14.4984,1,p,
SNX1|6642_calculated,14.0868,9.3698,15,q,
VPS4B|9525_calculated,14.0796,17.3937,18,q,
ABTB1|80325_calculated,14.0706,11.7808,3,q,
CRBN|51185_calculated,14.0705,9.5485,3,p,
KCTD3|51133_calculated,14.069,17.3876,1,q,
MRPS36|92259_calculated,14.0678,16.9115,5,q,
CCDC115|84317_calculated,14.0674,16.606,2,q,
UBE4A|9354_calculated,14.0672,14.1383,11,q,
MYH10|4628_calculated,14.0593,5.9094,17,p,
TICAM1|148022_calculated,14.0556,22.1519,19,p,
MRPS30|10884_calculated,14.0527,19.2981,5,q,
GALNT3|2591_calculated,14.0489,25.4817,2,q,24-
LRP11|84918_calculated,14.0416,18.0065,6,q,
SH3PXD2B|285590_calculated,14.0413,7.2515,5,q,
ATP6V0A1|535_calculated,14.0398,13.0348,17,q,
TAF9B|51616_calculated,14.0362,8.5862,X,q,13.1-
AKAP13|11214_calculated,14.0358,10.9964,15,q,24-
SURF6|6838_calculated,14.0296,19.63,9,q,33-
TAPBPL|55080_calculated,14.0281,17.1588,12,p,
TFPI|7035_calculated,14.0142,11.9409,2,q,
AK307172|?_calculated,14.0126,11.7552,,,
VTA1|51534_calculated,14.0085,20.1273,6,q,
GSTM4|2948_calculated,14.0081,16.1251,1,p,
SLU7|10569_calculated,13.9969,12.1405,5,q,
MMGT1|93380_calculated,13.9872,12.6505,X,q,
LRP3|4037_calculated,13.9833,11.0767,19,q,
GART|2618_calculated,13.981,19.2111,21,q,
UFL1|23376_calculated,13.9791,13.6112,6,q,
NRD1|4898_calculated,13.9732,15.3431,1,p,32.2-
ECD|11319_calculated,13.9717,14.6364,10,q,
RNF19B|127544_calculated,13.9715,21.4879,1,p,
CARHSP1|23589_calculated,13.9699,20.2078,16,p,
AMZ2|51321_calculated,13.9679,14.7457,17,q,
NAT10|55226_calculated,13.9635,17.8315,11,p,
P4HA2|8974_calculated,13.9627,16.506,5,q,
ACBD6|84320_calculated,13.9581,16.0384,1,q,
HBP1|26959_calculated,13.9469,11.3247,7,q,22-
RAB3GAP1|22930_calculated,13.9442,11.0636,2,q,
ANKS1A|23294_calculated,13.9405,8.3524,6,p,
RDH5|5959_calculated,13.9291,18.0542,12,q,13-
KIAA0040|9674_calculated,13.9279,12.9189,1,q,24-
ARRB1|408_calculated,13.9214,8.4312,11,q,
ERAL1|26284_calculated,13.9202,22.5847,17,q,
TM2D1|83941_calculated,13.919,14.4395,1,p,
SAP30|8819_calculated,13.9126,12.2458,4,q,
ZFPL1|7542_calculated,13.9085,18.499,11,q,
G6PC3|92579_calculated,13.9054,19.6489,17,q,
TRAK1|22906_calculated,13.8995,14.7753,3,p,
TUBGCP2|10844_calculated,13.8914,15.9265,10,q,
MARCH6|10299_calculated,13.8914,14.8907,5,p,
ROCK2|9475_calculated,13.8894,10.1462,2,p,
CCDC58|131076_calculated,13.8838,24.175,3,q,
CRYL1|51084_calculated,13.8795,18.8005,13,q,
GOLPH3L|55204_calculated,13.8744,17.6992,1,q,
RBP4|5950_calculated,13.871,29.1284,10,q,
TACC2|10579_calculated,13.8667,8.0361,10,q,
PLSCR4|57088_calculated,13.8648,4.6891,3,q,
NPRL3|8131_calculated,13.8636,17.0838,16,p,
SMARCA4|6597_calculated,13.863,19.2619,19,p,
KRT10|3858_calculated,13.8626,22.1607,17,q,
ALG12|79087_calculated,13.8622,18.1867,22,q,
ELOVL5|60481_calculated,13.8581,9.1188,6,p,21.1-
CCDC167|154467_calculated,13.856,24.0393,6,p,
RPS6KA3|6197_calculated,13.8516,11.9609,X,p,22.2-
MXI1|4601_calculated,13.8428,8.694,10,q,24-
SMARCD1|6602_calculated,13.8302,18.5168,12,q,13-
KCNN4|3783_calculated,13.8282,17.6654,19,q,
RBM23|55147_calculated,13.826,15.0633,14,q,
MAF|4094_calculated,13.8213,8.4801,16,q,22-
COASY|80347_calculated,13.8181,23.9553,17,q,12-
ABHD16A|7920_calculated,13.8123,19.2668,6,p,
NFKB1|4790_calculated,13.8103,14.7757,4,q,
NEK9|91754_calculated,13.8094,8.2493,14,q,
ATP13A2|23400_calculated,13.8063,23.3239,1,p,
BRP44L|51660_calculated,13.8034,16.8278,,,
SLC16A1|6566_calculated,13.8,17.1741,1,p,
DNAJB4|11080_calculated,13.8,5.8575,1,p,
GPBP1|65056_calculated,13.7974,13.1948,5,q,
NDUFS7|374291_calculated,13.7948,18.2113,19,p,
FNBP4|23360_calculated,13.7931,11.5942,11,q,
TRIM14|9830_calculated,13.7882,16.3441,9,q,
RANGAP1|5905_calculated,13.7878,22.1838,22,q,
RAB27A|5873_calculated,13.7855,12.8574,15,q,15-
DENND5A|23258_calculated,13.7851,5.1725,11,p,
VPS36|51028_calculated,13.7826,13.3581,13,q,
NADK|65220_calculated,13.7784,17.9649,1,p,
CHST15|51363_calculated,13.7718,6.6426,10,q,
ATP6V1A|523_calculated,13.7702,16.0774,3,q,
TMPO|7112_calculated,13.7686,23.3564,12,q,
TMEM167A|153339_calculated,13.7665,16.2255,5,q,
SH2B3|10019_calculated,13.7634,10.4787,12,q,
PSMG2|56984_calculated,13.7604,16.4695,18,p,
LGALS8|3964_calculated,13.7568,13.6027,1,q,
MET|4233_calculated,13.7545,22.9887,7,q,
SPATA20|64847_calculated,13.7531,15.3532,17,q,
RNF20|56254_calculated,13.7521,12.5881,9,q,
DQ594582|?_calculated,13.7418,14.0395,,,
APEX2|27301_calculated,13.7386,22.85,X,p,
GAL|51083_calculated,13.7356,11.9762,11,q,
USP12|219333_calculated,13.7268,8.9974,13,q,
GPSM3|63940_calculated,13.7209,13.1307,6,p,
THAP7|80764_calculated,13.7123,16.4048,22,q,
BC065231|?_calculated,13.7108,6.8865,,,
EIF2S1|1965_calculated,13.7063,16.9932,14,q,
MAL|4118_calculated,13.7051,83.6161,2,q,
LMCD1|29995_calculated,13.7009,10.1542,3,p,26-
ASAP2|8853_calculated,13.6999,15.6164,2,p,
HERPUD2|64224_calculated,13.6957,12.397,7,p,
SNX12|29934_calculated,13.69,14.7941,X,q,
NDUFA5|4698_calculated,13.6851,14.0001,7,q,
SCCPDH|51097_calculated,13.6836,19.2205,1,q,
CDX2|1045_calculated,13.6787,21.2409,13,q,
EGFL7|51162_calculated,13.6769,11.0149,9,q,
PLOD2|5352_calculated,13.6764,9.4018,3,q,
RIN2|54453_calculated,13.6669,13.7795,20,p,
SLC39A13|91252_calculated,13.6632,10.6519,11,p,
FAM101A|144347_calculated,13.656,28.3154,12,q,
GPR35|2859_calculated,13.6557,25.4766,2,q,
FAM168A|23201_calculated,13.6543,8.6312,11,q,
TRAF4|9618_calculated,13.6502,29.0455,17,q,11-
NEURL1B|54492_calculated,13.6479,6.776,5,q,
FGF7|2252_calculated,13.6392,2.8979,15,q,
FERMT3|83706_calculated,13.6383,17.3824,11,q,
CERCAM|51148_calculated,13.6383,10.2559,9,q,
COL16A1|1307_calculated,13.6368,6.6433,1,p,35-
CD99L2|83692_calculated,13.6253,6.8865,X,q,
NRP1|8829_calculated,13.6246,7.8699,10,p,
ZC3HAV1|56829_calculated,13.6166,10.6426,7,q,
HECTD1|25831_calculated,13.6148,12.569,14,q,
TXNDC17|84817_calculated,13.6138,22.9907,17,p,
CLK2|1196_calculated,13.6136,15.1087,1,q,
ASCL2|430_calculated,13.6085,25.554,11,p,
DNAJC11|55735_calculated,13.6053,20.4344,1,p,
EHD4|30844_calculated,13.6049,16.5704,15,q,
LOC100506710|100506710_calculated,13.6034,14.4181,,,
LRCH4|4034_calculated,13.5945,16.7351,7,q,
CHI3L1|1116_calculated,13.5932,15.054,1,q,
ISOC1|51015_calculated,13.5924,17.0201,5,q,22.1-
NOC4L|79050_calculated,13.5908,22.5948,12,q,
STX16|8675_calculated,13.59,14.3876,20,q,
GTF2B|2959_calculated,13.5899,16.9493,1,p,22-
AK125412|?_calculated,13.5877,16.9498,,,
UNC45A|55898_calculated,13.5864,12.2067,15,q,
HIPK1|204851_calculated,13.5825,11.2337,1,p,
F13A1|2162_calculated,13.5822,6.2946,6,p,24.2-
FOXO3|2309_calculated,13.5799,10.875,6,q,
NBN|4683_calculated,13.5768,15.513,8,q,21-
RPS6KA1|6195_calculated,13.5705,26.163,1,p,
DACT3|147906_calculated,13.5704,1.9777,19,q,
AX746920|?_calculated,13.5652,1.6536,,,
GLOD4|51031_calculated,13.5619,20.0517,17,p,
GTF3C2|2976_calculated,13.5615,17.7757,2,p,
TUSC2|11334_calculated,13.5607,16.6035,3,p,
PLCB3|5331_calculated,13.5582,22.351,11,q,
YIPF5|81555_calculated,13.5561,13.9799,5,q,
BAZ1A|11177_calculated,13.5547,15.2863,14,q,
PPP6R2|9701_calculated,13.5535,12.6152,22,q,
IL1RN|3557_calculated,13.5504,54.7721,2,q,
NPEPPS|9520_calculated,13.5461,14.0763,17,q,12-
ANKRD9|122416_calculated,13.5457,17.8253,14,q,
PIGP|51227_calculated,13.5436,13.2719,21,q,
NBEAL2|23218_calculated,13.5415,19.525,3,p,
BHLHE41|79365_calculated,13.5414,8.2358,12,p,
MAP3K3|4215_calculated,13.5413,7.0756,17,q,
SMC4|10051_calculated,13.5409,21.9702,3,q,
PIP4K2C|79837_calculated,13.5388,20.1462,12,q,
TNIP2|79155_calculated,13.5374,17.6427,4,p,
PCNXL3|399909_calculated,13.5343,16.9493,11,q,
IP6K1|9807_calculated,13.5341,12.2866,3,p,
HSDL2|84263_calculated,13.5291,14.1633,9,q,
WDR83|84292_calculated,13.5264,14.8854,19,p,
RHPN2|85415_calculated,13.5247,28.3875,19,q,
EHMT2|10919_calculated,13.5212,17.3901,6,p,
PLXNB1|5364_calculated,13.521,13.4687,3,p,
TBC1D10B|26000_calculated,13.5165,19.3338,16,p,
MARK2|2011_calculated,13.5101,20.0021,11,q,
KCTD5|54442_calculated,13.506,23.4022,16,p,
FGL1|2267_calculated,13.4986,0.4839,8,p,
PDPN|10630_calculated,13.4928,9.8849,1,p,
PDCL3|79031_calculated,13.491,15.6868,2,q,
IER5L|389792_calculated,13.4903,22.2796,9,q,
SMPD4|55627_calculated,13.4901,18.3317,2,q,
VASN|114990_calculated,13.488,9.8463,16,p,
C14orf129|51527_calculated,13.4867,23.7077,,,
ZFYVE21|79038_calculated,13.485,10.3614,14,q,
RBM8A|9939_calculated,13.4802,15.2362,1,q,
ABCE1|6059_calculated,13.4799,19.3071,4,q,
CCDC23|374969_calculated,13.4798,11.8057,1,p,
SYF2|25949_calculated,13.4795,12.5331,1,p,
OPA1|4976_calculated,13.4755,13.231,3,q,
UBE2F|140739_calculated,13.4733,15.4209,2,q,
GBF1|8729_calculated,13.462,13.0222,10,q,
ULK1|8408_calculated,13.4619,9.9347,12,q,
IRF8|3394_calculated,13.4517,16.0842,16,q,
CX3CL1|6376_calculated,13.4511,13.282,16,q,
CHURC1-FNTB|100529261_calculated,13.4487,10.8137,14,q,
C5orf62|85027_calculated,13.4439,8.7537,,,
ARRDC4|91947_calculated,13.441,6.935,15,q,
LOC400043|400043_calculated,13.4403,18.5398,,,
TMEM161A|54929_calculated,13.4373,20.2226,19,p,
NAGK|55577_calculated,13.4373,13.0904,2,p,24.3-
PARN|5073_calculated,13.4372,14.1274,16,p,
ZNF259|8882_calculated,13.4366,21.6435,,,
LARS|51520_calculated,13.4363,13.0217,5,q,
NUB1|51667_calculated,13.4356,15.2227,7,q,
INSIG1|3638_calculated,13.4337,22.1014,7,q,
CDC42EP2|10435_calculated,13.4324,13.1558,11,q,
KIAA0913|23053|2of2_calculated,13.4286,10.7491,,,
SEMA3B|7869_calculated,13.4279,15.36,3,p,
LHPP|64077_calculated,13.421,13.6499,10,q,
BC069815|?_calculated,13.4177,12.4894,,,
SNAP29|9342_calculated,13.4172,12.3568,22,q,
TMEM55B|90809_calculated,13.4142,15.9358,14,q,
DHCR7|1717_calculated,13.4135,33.3343,11,q,
BBS1|582_calculated,13.4127,12.1353,11,q,
ENOPH1|58478_calculated,13.4066,22.323,4,q,
PTPMT1|114971_calculated,13.3994,17.3312,11,p,
TOM1L2|146691_calculated,13.3956,8.2977,17,p,
C8orf40|114926_calculated,13.393,16.2099,,,
ASH1L|55870_calculated,13.3911,9.4002,1,q,
ANKRD17|26057_calculated,13.3893,13.6509,4,q,21.1-
ATG7|10533_calculated,13.3889,13.9703,3,p,25.3-
YDJC|150223_calculated,13.3828,29.4359,22,q,
ACSL1|2180_calculated,13.3823,11.4895,4,q,
GNL2|29889_calculated,13.3795,18.8221,1,p,
KLHL5|51088_calculated,13.3751,4.9549,4,p,
SS18L2|51188_calculated,13.3691,19.5327,3,p,
RNF40|9810_calculated,13.3605,17.6689,16,p,11.2-
AK027179|?_calculated,13.3552,8.3589,,,
CDK11B|984|2of2_calculated,13.3507,12.4701,1,p,
THUMPD1|55623_calculated,13.3501,10.9783,16,p,
XAF1|54739_calculated,13.3461,11.9386,17,p,
CUL4A|8451_calculated,13.3413,16.0939,13,q,
BIRC2|329_calculated,13.338,14.1786,11,q,
WIPF2|147179_calculated,13.3375,23.3797,17,q,
ATF5|22809_calculated,13.3324,24.2126,19,q,
PIGU|128869_calculated,13.3245,23.3077,20,q,
INPP5D|3635_calculated,13.3223,10.6107,2,q,
SH3KBP1|30011_calculated,13.3214,14.5477,X,p,22.1-
RECQL|5965_calculated,13.3143,11.3378,12,p,
IFNAR2|3455_calculated,13.3139,15.4813,21,q,
TMEM30B|161291_calculated,13.3107,23.124,14,q,
SLC35C1|55343_calculated,13.3084,20.9486,11,p,
FAM125A|93343_calculated,13.3024,18.5691,,,
SMURF1|57154_calculated,13.2995,13.8058,7,q,21.1-
TBCC|6903_calculated,13.2959,13.7386,6,p,
FAM192A|80011_calculated,13.2922,15.139,16,q,
FOPNL|123811_calculated,13.2906,15.1687,16,p,
GALE|2582_calculated,13.2905,35.0182,1,p,36-
C12orf32|83695_calculated,13.29,18.4795,,,
GPN1|11321_calculated,13.2887,18.4147,2,p,
NR4A2|4929_calculated,13.2785,9.2929,2,q,22-
CARS2|79587_calculated,13.2766,16.8845,13,q,
DQ582443|?_calculated,13.2737,7.5515,,,
PSMB2|5690_calculated,13.272,19.8044,1,p,
PTPRM|5797_calculated,13.2696,5.2282,18,p,
SNX7|51375_calculated,13.2644,15.6579,1,p,
KDM6B|23135_calculated,13.2639,11.4177,17,p,
ZNHIT1|10467_calculated,13.263,21.3637,7,q,
TOR1B|27348_calculated,13.2619,14.7706,9,q,
POU2AF1|5450_calculated,13.2603,12.5793,11,q,
PRRX1|5396_calculated,13.2567,6.1427,1,q,
SDAD1|55153_calculated,13.2512,13.6294,4,q,
APIP|51074_calculated,13.2496,11.2351,11,p,
UROD|7389_calculated,13.2475,12.1867,1,p,
APOA4|337_calculated,13.2448,128.4785,11,q,
FAM190B|54462_calculated,13.2402,6.0745,,,
NAGLU|4669_calculated,13.2389,15.7417,17,q,
GJB1|2705_calculated,13.2364,31.7085,X,q,
EPB49|2039_calculated,13.2335,15.3641,,,
SCYL2|55681_calculated,13.2334,14.1662,12,q,
FBXO11|80204_calculated,13.232,11.1122,2,p,
HLA-DMB|3109_calculated,13.2307,16.9838,6,p,
MIR636|693221_calculated,13.2274,18.1531,17,q,
ELAVL1|1994_calculated,13.221,15.0171,19,p,
GORASP1|64689_calculated,13.2124,13.8877,3,p,22-
ITGA8|8516_calculated,13.204,2.0967,10,p,
LZIC|84328_calculated,13.2022,13.0223,1,p,
LOC100127983|100127983_calculated,13.1864,1.2484,,,
CFI|3426_calculated,13.1863,11.1414,4,q,
RBM7|10179_calculated,13.1862,13.6711,11,q,23.1-
FAM166A|401565_calculated,13.1829,27.2805,9,q,
POLRMT|5442_calculated,13.1817,17.5451,19,p,
CD320|51293_calculated,13.1745,22.1359,19,p,13.3-
ABCF2|10061_calculated,13.1735,16.8303,7,q,
CD3D|915_calculated,13.1696,12.6231,11,q,
SP3|6670_calculated,13.1585,13.0453,2,q,
MUL1|79594_calculated,13.1577,14.1462,1,p,
GRK6|2870_calculated,13.1509,17.0519,5,q,
PMM2|5373_calculated,13.1496,22.0921,16,p,
WDR74|54663_calculated,13.1485,18.2238,11,q,
TNKS2|80351_calculated,13.1448,11.0308,10,q,
AMOTL2|51421_calculated,13.1411,10.7795,3,q,21-
GSTM3|2947_calculated,13.1369,11.0219,1,p,
TMEM60|85025_calculated,13.1311,16.4667,7,q,
TPCN1|53373_calculated,13.131,10.2854,12,q,
KCNK1|3775_calculated,13.1293,27.0703,1,q,42-
ATP13A3|79572_calculated,13.1214,17.5007,3,q,
GLT8D1|55830_calculated,13.1195,13.041,3,p,
SEC24B|10427_calculated,13.1191,11.9097,4,q,
AF088041|?_calculated,13.1113,11.841,,,
PIK3R1|5295_calculated,13.0978,6.6555,5,q,
TCOF1|6949_calculated,13.0934,17.5301,5,q,
PTPN9|5780_calculated,13.0917,13.7066,15,q,
MTMR11|10903_calculated,13.0894,16.7721,1,q,12-
PEF1|553115_calculated,13.0855,13.4353,1,p,
FAM171A1|221061_calculated,13.078,12.7664,10,p,
DPH1|1801_calculated,13.0762,16.068,17,p,
TTC37|9652_calculated,13.0713,9.7502,5,q,
HLA-DQA2|3118_calculated,13.0699,17.4432,6,p,
PEMT|10400_calculated,13.0616,19.8968,17,p,
MRPL50|54534_calculated,13.0605,18.5812,9,q,
HYI|81888_calculated,13.0596,12.6627,1,p,
TSSC4|10078_calculated,13.0576,14.1338,11,p,
WBSCR22|114049_calculated,13.0553,19.0995,7,q,
ATAD1|84896_calculated,13.0523,13.8876,10,q,
FZD5|7855_calculated,13.0501,16.293,2,q,
CARKD|55739_calculated,13.0473,11.3285,13,q,
TRAM2|9697_calculated,13.0392,9.4155,6,p,21.1-
TRIAP1|51499_calculated,13.0372,19.3032,12,q,
MRPL17|63875_calculated,13.0349,20.4022,11,p,15.5-
AIMP1|9255_calculated,13.0341,15.9084,4,q,
SYNJ2BP-COX16|100529257_calculated,13.0279,11.606,14,q,
MOGS|7841_calculated,13.0278,21.1875,2,p,
PRIC285|85441_calculated,13.0265,17.3971,,,
CLDN12|9069_calculated,13.0248,19.5965,7,q,
IRF7|3665_calculated,13.0167,19.8669,11,p,
XPNPEP1|7511_calculated,13.0122,18.9722,10,q,
WNK2|65268_calculated,13.0085,8.1803,9,q,
OSTM1|28962_calculated,13.0084,7.063,6,q,
EXTL3|2137_calculated,13.005,9.163,8,p,22-
ATP8B2|57198_calculated,12.9987,4.2375,1,q,
PHF2|5253_calculated,12.9985,9.1696,9,q,
PIK3C2A|5286_calculated,12.9979,10.4896,11,p,15.5-
ADI1|55256_calculated,12.9948,18.1643,2,p,
DQ576756|?_calculated,12.9944,12.3384,,,
